YEAR;WEEK;START_DATE;MID_DATE;END_DATE;AGE;N_DEATH;FLAG
2015;48;2015-11-29;2015-12-02;2015-12-05;70-79;260;d
2015;48;2015-11-29;2015-12-02;2015-12-05;60-69;179;d
2015;48;2015-11-29;2015-12-02;2015-12-05;50-59;87;d
2015;48;2015-11-29;2015-12-02;2015-12-05;0-49;52;d
2015;49;2015-12-06;2015-12-09;2015-12-12;Total;1319;d
2015;49;2015-12-06;2015-12-09;2015-12-12;90+;211;d
2015;49;2015-12-06;2015-12-09;2015-12-12;80-89;434;d
2015;49;2015-12-06;2015-12-09;2015-12-12;70-79;298;d
2015;49;2015-12-06;2015-12-09;2015-12-12;60-69;224;d
2015;49;2015-12-06;2015-12-09;2015-12-12;50-59;95;d
2015;49;2015-12-06;2015-12-09;2015-12-12;0-49;57;d
2015;50;2015-12-13;2015-12-16;2015-12-19;Total;1247;d
2015;50;2015-12-13;2015-12-16;2015-12-19;90+;246;d
2015;50;2015-12-13;2015-12-16;2015-12-19;80-89;429;d
2015;50;2015-12-13;2015-12-16;2015-12-19;70-79;248;d
2015;50;2015-12-13;2015-12-16;2015-12-19;60-69;180;d
2015;50;2015-12-13;2015-12-16;2015-12-19;50-59;80;d
2015;50;2015-12-13;2015-12-16;2015-12-19;0-49;64;d
2015;51;2015-12-20;2015-12-23;2015-12-26;Total;1170;d
2015;51;2015-12-20;2015-12-23;2015-12-26;90+;213;d
2015;51;2015-12-20;2015-12-23;2015-12-26;80-89;363;d
2015;51;2015-12-20;2015-12-23;2015-12-26;70-79;267;d
2015;51;2015-12-20;2015-12-23;2015-12-26;60-69;188;d
2015;51;2015-12-20;2015-12-23;2015-12-26;50-59;85;d
2015;51;2015-12-20;2015-12-23;2015-12-26;0-49;54;d
2015;52;2015-12-27;2015-12-30;2016-01-02;Total;1267;d
2015;52;2015-12-27;2015-12-30;2016-01-02;90+;244;d
2015;52;2015-12-27;2015-12-30;2016-01-02;80-89;411;d
2015;52;2015-12-27;2015-12-30;2016-01-02;70-79;265;d
2015;52;2015-12-27;2015-12-30;2016-01-02;60-69;201;d
2015;52;2015-12-27;2015-12-30;2016-01-02;50-59;89;d
2015;52;2015-12-27;2015-12-30;2016-01-02;0-49;57;d
2016;1;2016-01-03;2016-01-06;2016-01-09;Total;1232;d
2016;1;2016-01-03;2016-01-06;2016-01-09;90+;237;d
2016;1;2016-01-03;2016-01-06;2016-01-09;80-89;397;d
2016;1;2016-01-03;2016-01-06;2016-01-09;70-79;261;d
2016;1;2016-01-03;2016-01-06;2016-01-09;60-69;184;d
2016;1;2016-01-03;2016-01-06;2016-01-09;50-59;91;d
2016;1;2016-01-03;2016-01-06;2016-01-09;0-49;62;d
2016;2;2016-01-10;2016-01-13;2016-01-16;Total;1303;d
2016;2;2016-01-10;2016-01-13;2016-01-16;90+;258;d
2016;2;2016-01-10;2016-01-13;2016-01-16;80-89;410;d
2016;2;2016-01-10;2016-01-13;2016-01-16;70-79;302;d
2016;2;2016-01-10;2016-01-13;2016-01-16;60-69;193;d
2016;2;2016-01-10;2016-01-13;2016-01-16;50-59;89;d
2016;2;2016-01-10;2016-01-13;2016-01-16;0-49;51;d
2016;3;2016-01-17;2016-01-20;2016-01-23;Total;1247;d
2016;3;2016-01-17;2016-01-20;2016-01-23;90+;235;d
2016;3;2016-01-17;2016-01-20;2016-01-23;80-89;421;d
2016;3;2016-01-17;2016-01-20;2016-01-23;70-79;279;d
2016;3;2016-01-17;2016-01-20;2016-01-23;60-69;182;d
2016;3;2016-01-17;2016-01-20;2016-01-23;50-59;74;d
2016;3;2016-01-17;2016-01-20;2016-01-23;0-49;56;d
2016;4;2016-01-24;2016-01-27;2016-01-30;Total;1332;d
2016;4;2016-01-24;2016-01-27;2016-01-30;90+;245;d
2016;4;2016-01-24;2016-01-27;2016-01-30;80-89;439;d
2016;4;2016-01-24;2016-01-27;2016-01-30;70-79;303;d
2016;4;2016-01-24;2016-01-27;2016-01-30;60-69;203;d
2016;4;2016-01-24;2016-01-27;2016-01-30;50-59;89;d
2016;4;2016-01-24;2016-01-27;2016-01-30;0-49;53;d
2016;5;2016-01-31;2016-02-03;2016-02-06;Total;1298;d
2016;5;2016-01-31;2016-02-03;2016-02-06;90+;249;d
2016;5;2016-01-31;2016-02-03;2016-02-06;80-89;423;d
2016;5;2016-01-31;2016-02-03;2016-02-06;70-79;290;d
2016;5;2016-01-31;2016-02-03;2016-02-06;60-69;185;d
2016;5;2016-01-31;2016-02-03;2016-02-06;50-59;100;d
2016;5;2016-01-31;2016-02-03;2016-02-06;0-49;51;d
2016;6;2016-02-07;2016-02-10;2016-02-13;Total;1301;d
2016;6;2016-02-07;2016-02-10;2016-02-13;90+;239;d
2016;6;2016-02-07;2016-02-10;2016-02-13;80-89;424;d
2016;6;2016-02-07;2016-02-10;2016-02-13;70-79;269;d
2016;6;2016-02-07;2016-02-10;2016-02-13;60-69;207;d
2016;6;2016-02-07;2016-02-10;2016-02-13;50-59;103;d
2016;6;2016-02-07;2016-02-10;2016-02-13;0-49;59;d
2016;7;2016-02-14;2016-02-17;2016-02-20;Total;1306;d
2016;7;2016-02-14;2016-02-17;2016-02-20;90+;259;d
2016;7;2016-02-14;2016-02-17;2016-02-20;80-89;412;d
2016;7;2016-02-14;2016-02-17;2016-02-20;70-79;294;d
2016;7;2016-02-14;2016-02-17;2016-02-20;60-69;182;d
2016;7;2016-02-14;2016-02-17;2016-02-20;50-59;95;d
2016;7;2016-02-14;2016-02-17;2016-02-20;0-49;64;d
2016;8;2016-02-21;2016-02-24;2016-02-27;Total;1365;d
2016;8;2016-02-21;2016-02-24;2016-02-27;90+;224;d
2016;8;2016-02-21;2016-02-24;2016-02-27;80-89;441;d
2016;8;2016-02-21;2016-02-24;2016-02-27;70-79;302;d
2016;8;2016-02-21;2016-02-24;2016-02-27;60-69;233;d
2016;8;2016-02-21;2016-02-24;2016-02-27;50-59;91;d
2016;8;2016-02-21;2016-02-24;2016-02-27;0-49;74;d
2016;9;2016-02-28;2016-03-02;2016-03-05;Total;1415;d
2016;9;2016-02-28;2016-03-02;2016-03-05;90+;253;d
2016;9;2016-02-28;2016-03-02;2016-03-05;80-89;464;d
2016;9;2016-02-28;2016-03-02;2016-03-05;70-79;309;d
2016;9;2016-02-28;2016-03-02;2016-03-05;60-69;225;d
2016;9;2016-02-28;2016-03-02;2016-03-05;50-59;93;d
2016;9;2016-02-28;2016-03-02;2016-03-05;0-49;71;d
2016;10;2016-03-06;2016-03-09;2016-03-12;Total;1334;d
2016;10;2016-03-06;2016-03-09;2016-03-12;90+;262;d
2016;10;2016-03-06;2016-03-09;2016-03-12;80-89;428;d
2016;10;2016-03-06;2016-03-09;2016-03-12;70-79;282;d
2016;10;2016-03-06;2016-03-09;2016-03-12;60-69;208;d
2016;10;2016-03-06;2016-03-09;2016-03-12;50-59;89;d
2016;10;2016-03-06;2016-03-09;2016-03-12;0-49;65;d
2016;11;2016-03-13;2016-03-16;2016-03-19;Total;1311;d
2016;11;2016-03-13;2016-03-16;2016-03-19;90+;237;d
2016;11;2016-03-13;2016-03-16;2016-03-19;80-89;414;d
2016;11;2016-03-13;2016-03-16;2016-03-19;70-79;310;d
2016;11;2016-03-13;2016-03-16;2016-03-19;60-69;189;d
2016;11;2016-03-13;2016-03-16;2016-03-19;50-59;105;d
2016;11;2016-03-13;2016-03-16;2016-03-19;0-49;56;d
2016;12;2016-03-20;2016-03-23;2016-03-26;Total;1306;d
2016;12;2016-03-20;2016-03-23;2016-03-26;90+;222;d
2016;12;2016-03-20;2016-03-23;2016-03-26;80-89;393;d
2016;12;2016-03-20;2016-03-23;2016-03-26;70-79;328;d
2016;12;2016-03-20;2016-03-23;2016-03-26;60-69;209;d
2016;12;2016-03-20;2016-03-23;2016-03-26;50-59;93;d
2016;12;2016-03-20;2016-03-23;2016-03-26;0-49;61;d
2016;13;2016-03-27;2016-03-30;2016-04-02;Total;1304;d
2016;13;2016-03-27;2016-03-30;2016-04-02;90+;232;d
2016;13;2016-03-27;2016-03-30;2016-04-02;80-89;409;d
2016;13;2016-03-27;2016-03-30;2016-04-02;70-79;305;d
2016;13;2016-03-27;2016-03-30;2016-04-02;60-69;188;d
2016;13;2016-03-27;2016-03-30;2016-04-02;50-59;103;d
2016;13;2016-03-27;2016-03-30;2016-04-02;0-49;67;d
2016;14;2016-04-03;2016-04-06;2016-04-09;Total;1264;d
2016;14;2016-04-03;2016-04-06;2016-04-09;90+;241;d
2016;14;2016-04-03;2016-04-06;2016-04-09;80-89;413;d
2016;14;2016-04-03;2016-04-06;2016-04-09;70-79;278;d
2016;14;2016-04-03;2016-04-06;2016-04-09;60-69;197;d
2016;14;2016-04-03;2016-04-06;2016-04-09;50-59;87;d
2016;14;2016-04-03;2016-04-06;2016-04-09;0-49;48;d
2016;15;2016-04-10;2016-04-13;2016-04-16;Total;1209;d
2016;15;2016-04-10;2016-04-13;2016-04-16;90+;230;d
2016;15;2016-04-10;2016-04-13;2016-04-16;80-89;398;d
2016;15;2016-04-10;2016-04-13;2016-04-16;70-79;275;d
2016;15;2016-04-10;2016-04-13;2016-04-16;60-69;172;d
2016;15;2016-04-10;2016-04-13;2016-04-16;50-59;89;d
2016;15;2016-04-10;2016-04-13;2016-04-16;0-49;45;d
2016;16;2016-04-17;2016-04-20;2016-04-23;Total;1265;d
2016;16;2016-04-17;2016-04-20;2016-04-23;90+;243;d
2016;16;2016-04-17;2016-04-20;2016-04-23;80-89;404;d
2016;16;2016-04-17;2016-04-20;2016-04-23;70-79;269;d
2016;16;2016-04-17;2016-04-20;2016-04-23;60-69;201;d
2016;16;2016-04-17;2016-04-20;2016-04-23;50-59;84;d
2016;16;2016-04-17;2016-04-20;2016-04-23;0-49;64;d
2016;17;2016-04-24;2016-04-27;2016-04-30;Total;1247;d
2016;17;2016-04-24;2016-04-27;2016-04-30;90+;252;d
2016;17;2016-04-24;2016-04-27;2016-04-30;80-89;399;d
2016;17;2016-04-24;2016-04-27;2016-04-30;70-79;263;d
2016;17;2016-04-24;2016-04-27;2016-04-30;60-69;171;d
2016;17;2016-04-24;2016-04-27;2016-04-30;50-59;96;d
2016;17;2016-04-24;2016-04-27;2016-04-30;0-49;66;d
2016;18;2016-05-01;2016-05-04;2016-05-07;Total;1273;d
2016;18;2016-05-01;2016-05-04;2016-05-07;90+;239;d
2016;18;2016-05-01;2016-05-04;2016-05-07;80-89;424;d
2016;18;2016-05-01;2016-05-04;2016-05-07;70-79;276;d
2016;18;2016-05-01;2016-05-04;2016-05-07;60-69;183;d
2016;18;2016-05-01;2016-05-04;2016-05-07;50-59;92;d
2016;18;2016-05-01;2016-05-04;2016-05-07;0-49;59;d
2016;19;2016-05-08;2016-05-11;2016-05-14;Total;1228;d
2016;19;2016-05-08;2016-05-11;2016-05-14;90+;230;d
2016;19;2016-05-08;2016-05-11;2016-05-14;80-89;401;d
2016;19;2016-05-08;2016-05-11;2016-05-14;70-79;291;d
2016;19;2016-05-08;2016-05-11;2016-05-14;60-69;162;d
2016;19;2016-05-08;2016-05-11;2016-05-14;50-59;80;d
2016;19;2016-05-08;2016-05-11;2016-05-14;0-49;64;d
2016;20;2016-05-15;2016-05-18;2016-05-21;Total;1193;d
2016;20;2016-05-15;2016-05-18;2016-05-21;90+;231;d
2016;20;2016-05-15;2016-05-18;2016-05-21;80-89;380;d
2016;20;2016-05-15;2016-05-18;2016-05-21;70-79;284;d
2016;20;2016-05-15;2016-05-18;2016-05-21;60-69;168;d
2016;20;2016-05-15;2016-05-18;2016-05-21;50-59;87;d
2016;20;2016-05-15;2016-05-18;2016-05-21;0-49;43;d
2016;21;2016-05-22;2016-05-25;2016-05-28;Total;1177;d
2016;21;2016-05-22;2016-05-25;2016-05-28;90+;248;d
2016;21;2016-05-22;2016-05-25;2016-05-28;80-89;355;d
2016;21;2016-05-22;2016-05-25;2016-05-28;70-79;256;d
2016;21;2016-05-22;2016-05-25;2016-05-28;60-69;167;d
2016;21;2016-05-22;2016-05-25;2016-05-28;50-59;75;d
2016;21;2016-05-22;2016-05-25;2016-05-28;0-49;76;d
2016;22;2016-05-29;2016-06-01;2016-06-04;Total;1112;d
2016;22;2016-05-29;2016-06-01;2016-06-04;90+;263;d
2016;22;2016-05-29;2016-06-01;2016-06-04;80-89;334;d
2016;22;2016-05-29;2016-06-01;2016-06-04;70-79;236;d
2016;22;2016-05-29;2016-06-01;2016-06-04;60-69;156;d
2016;22;2016-05-29;2016-06-01;2016-06-04;50-59;74;d
2016;22;2016-05-29;2016-06-01;2016-06-04;0-49;49;d
2016;23;2016-06-05;2016-06-08;2016-06-11;Total;1096;d
2016;23;2016-06-05;2016-06-08;2016-06-11;90+;191;d
2016;23;2016-06-05;2016-06-08;2016-06-11;80-89;352;d
2016;23;2016-06-05;2016-06-08;2016-06-11;70-79;249;d
2016;23;2016-06-05;2016-06-08;2016-06-11;60-69;167;d
2016;23;2016-06-05;2016-06-08;2016-06-11;50-59;81;d
2016;23;2016-06-05;2016-06-08;2016-06-11;0-49;56;d
2016;24;2016-06-12;2016-06-15;2016-06-18;Total;1146;d
2016;24;2016-06-12;2016-06-15;2016-06-18;90+;208;d
2016;24;2016-06-12;2016-06-15;2016-06-18;80-89;352;d
2016;24;2016-06-12;2016-06-15;2016-06-18;70-79;253;d
2016;24;2016-06-12;2016-06-15;2016-06-18;60-69;191;d
2016;24;2016-06-12;2016-06-15;2016-06-18;50-59;85;d
2016;24;2016-06-12;2016-06-15;2016-06-18;0-49;57;d
2016;25;2016-06-19;2016-06-22;2016-06-25;Total;1193;d
2016;25;2016-06-19;2016-06-22;2016-06-25;90+;222;d
2016;25;2016-06-19;2016-06-22;2016-06-25;80-89;350;d
2016;25;2016-06-19;2016-06-22;2016-06-25;70-79;271;d
2016;25;2016-06-19;2016-06-22;2016-06-25;60-69;189;d
2016;25;2016-06-19;2016-06-22;2016-06-25;50-59;92;d
2016;25;2016-06-19;2016-06-22;2016-06-25;0-49;69;d
2016;26;2016-06-26;2016-06-29;2016-07-02;Total;1130;d
2016;26;2016-06-26;2016-06-29;2016-07-02;90+;221;d
2016;26;2016-06-26;2016-06-29;2016-07-02;80-89;358;d
2016;26;2016-06-26;2016-06-29;2016-07-02;70-79;244;d
2016;26;2016-06-26;2016-06-29;2016-07-02;60-69;165;d
2016;26;2016-06-26;2016-06-29;2016-07-02;50-59;87;d
2016;26;2016-06-26;2016-06-29;2016-07-02;0-49;55;d
2016;27;2016-07-03;2016-07-06;2016-07-09;Total;1090;d
2016;27;2016-07-03;2016-07-06;2016-07-09;90+;196;d
2016;27;2016-07-03;2016-07-06;2016-07-09;80-89;313;d
2016;27;2016-07-03;2016-07-06;2016-07-09;70-79;251;d
2016;27;2016-07-03;2016-07-06;2016-07-09;60-69;174;d
2016;27;2016-07-03;2016-07-06;2016-07-09;50-59;95;d
2016;27;2016-07-03;2016-07-06;2016-07-09;0-49;61;d
2016;28;2016-07-10;2016-07-13;2016-07-16;Total;1124;d
2016;28;2016-07-10;2016-07-13;2016-07-16;90+;226;d
2016;28;2016-07-10;2016-07-13;2016-07-16;80-89;329;d
2016;28;2016-07-10;2016-07-13;2016-07-16;70-79;242;d
2016;28;2016-07-10;2016-07-13;2016-07-16;60-69;176;d
2016;28;2016-07-10;2016-07-13;2016-07-16;50-59;88;d
2016;28;2016-07-10;2016-07-13;2016-07-16;0-49;63;d
2016;29;2016-07-17;2016-07-20;2016-07-23;Total;1079;d
2016;29;2016-07-17;2016-07-20;2016-07-23;90+;195;d
2016;29;2016-07-17;2016-07-20;2016-07-23;80-89;353;d
2016;29;2016-07-17;2016-07-20;2016-07-23;70-79;222;d
2016;29;2016-07-17;2016-07-20;2016-07-23;60-69;186;d
2016;29;2016-07-17;2016-07-20;2016-07-23;50-59;68;d
2016;29;2016-07-17;2016-07-20;2016-07-23;0-49;55;d
2016;30;2016-07-24;2016-07-27;2016-07-30;Total;1150;d
2016;30;2016-07-24;2016-07-27;2016-07-30;90+;209;d
2016;30;2016-07-24;2016-07-27;2016-07-30;80-89;357;d
2016;30;2016-07-24;2016-07-27;2016-07-30;70-79;251;d
2016;30;2016-07-24;2016-07-27;2016-07-30;60-69;188;d
2016;30;2016-07-24;2016-07-27;2016-07-30;50-59;82;d
2016;30;2016-07-24;2016-07-27;2016-07-30;0-49;63;d
2016;31;2016-07-31;2016-08-03;2016-08-06;Total;1110;d
2016;31;2016-07-31;2016-08-03;2016-08-06;90+;202;d
2016;31;2016-07-31;2016-08-03;2016-08-06;80-89;372;d
2016;31;2016-07-31;2016-08-03;2016-08-06;70-79;246;d
2016;31;2016-07-31;2016-08-03;2016-08-06;60-69;165;d
2016;31;2016-07-31;2016-08-03;2016-08-06;50-59;78;d
2016;31;2016-07-31;2016-08-03;2016-08-06;0-49;47;d
2016;32;2016-08-07;2016-08-10;2016-08-13;Total;1124;d
2016;32;2016-08-07;2016-08-10;2016-08-13;90+;212;d
2016;32;2016-08-07;2016-08-10;2016-08-13;80-89;350;d
2016;32;2016-08-07;2016-08-10;2016-08-13;70-79;257;d
2016;32;2016-08-07;2016-08-10;2016-08-13;60-69;171;d
2016;32;2016-08-07;2016-08-10;2016-08-13;50-59;72;d
2016;32;2016-08-07;2016-08-10;2016-08-13;0-49;62;d
2016;33;2016-08-14;2016-08-17;2016-08-20;Total;1159;d
2016;33;2016-08-14;2016-08-17;2016-08-20;90+;203;d
2016;33;2016-08-14;2016-08-17;2016-08-20;80-89;386;d
2016;33;2016-08-14;2016-08-17;2016-08-20;70-79;246;d
2016;33;2016-08-14;2016-08-17;2016-08-20;60-69;173;d
2016;33;2016-08-14;2016-08-17;2016-08-20;50-59;90;d
2016;33;2016-08-14;2016-08-17;2016-08-20;0-49;61;d
2016;34;2016-08-21;2016-08-24;2016-08-27;Total;1098;d
2016;34;2016-08-21;2016-08-24;2016-08-27;90+;199;d
2016;34;2016-08-21;2016-08-24;2016-08-27;80-89;339;d
2016;34;2016-08-21;2016-08-24;2016-08-27;70-79;235;d
2016;34;2016-08-21;2016-08-24;2016-08-27;60-69;191;d
2016;34;2016-08-21;2016-08-24;2016-08-27;50-59;85;d
2016;34;2016-08-21;2016-08-24;2016-08-27;0-49;49;d
2016;35;2016-08-28;2016-08-31;2016-09-03;Total;1094;d
2016;35;2016-08-28;2016-08-31;2016-09-03;90+;207;d
2016;35;2016-08-28;2016-08-31;2016-09-03;80-89;324;d
2016;35;2016-08-28;2016-08-31;2016-09-03;70-79;221;d
2016;35;2016-08-28;2016-08-31;2016-09-03;60-69;188;d
2016;35;2016-08-28;2016-08-31;2016-09-03;50-59;90;d
2016;35;2016-08-28;2016-08-31;2016-09-03;0-49;64;d
2016;36;2016-09-04;2016-09-07;2016-09-10;Total;1109;d
2016;36;2016-09-04;2016-09-07;2016-09-10;90+;203;d
2016;36;2016-09-04;2016-09-07;2016-09-10;80-89;332;d
2016;36;2016-09-04;2016-09-07;2016-09-10;70-79;257;d
2016;36;2016-09-04;2016-09-07;2016-09-10;60-69;166;d
2016;36;2016-09-04;2016-09-07;2016-09-10;50-59;81;d
2016;36;2016-09-04;2016-09-07;2016-09-10;0-49;70;d
2016;37;2016-09-11;2016-09-14;2016-09-17;Total;1120;d
2016;37;2016-09-11;2016-09-14;2016-09-17;90+;182;d
2016;37;2016-09-11;2016-09-14;2016-09-17;80-89;361;d
2016;37;2016-09-11;2016-09-14;2016-09-17;70-79;261;d
2016;37;2016-09-11;2016-09-14;2016-09-17;60-69;169;d
2016;37;2016-09-11;2016-09-14;2016-09-17;50-59;92;d
2016;37;2016-09-11;2016-09-14;2016-09-17;0-49;55;d
2016;38;2016-09-18;2016-09-21;2016-09-24;Total;1102;d
2016;38;2016-09-18;2016-09-21;2016-09-24;90+;218;d
2016;38;2016-09-18;2016-09-21;2016-09-24;80-89;374;d
2016;38;2016-09-18;2016-09-21;2016-09-24;70-79;236;d
2016;38;2016-09-18;2016-09-21;2016-09-24;60-69;142;d
2016;38;2016-09-18;2016-09-21;2016-09-24;50-59;75;d
2016;38;2016-09-18;2016-09-21;2016-09-24;0-49;57;d
2016;39;2016-09-25;2016-09-28;2016-10-01;Total;1147;d
2016;39;2016-09-25;2016-09-28;2016-10-01;90+;216;d
2016;39;2016-09-25;2016-09-28;2016-10-01;80-89;365;d
2016;39;2016-09-25;2016-09-28;2016-10-01;70-79;268;d
2016;39;2016-09-25;2016-09-28;2016-10-01;60-69;168;d
2016;39;2016-09-25;2016-09-28;2016-10-01;50-59;87;d
2016;39;2016-09-25;2016-09-28;2016-10-01;0-49;43;d
2016;40;2016-10-02;2016-10-05;2016-10-08;Total;1165;d
2016;40;2016-10-02;2016-10-05;2016-10-08;90+;247;d
2016;40;2016-10-02;2016-10-05;2016-10-08;80-89;348;d
2016;40;2016-10-02;2016-10-05;2016-10-08;70-79;257;d
2016;40;2016-10-02;2016-10-05;2016-10-08;60-69;172;d
2016;40;2016-10-02;2016-10-05;2016-10-08;50-59;79;d
2016;40;2016-10-02;2016-10-05;2016-10-08;0-49;62;d
2016;41;2016-10-09;2016-10-12;2016-10-15;Total;1215;d
2016;41;2016-10-09;2016-10-12;2016-10-15;90+;217;d
2016;41;2016-10-09;2016-10-12;2016-10-15;80-89;394;d
2016;41;2016-10-09;2016-10-12;2016-10-15;70-79;279;d
2016;41;2016-10-09;2016-10-12;2016-10-15;60-69;182;d
2016;41;2016-10-09;2016-10-12;2016-10-15;50-59;87;d
2016;41;2016-10-09;2016-10-12;2016-10-15;0-49;56;d
2016;42;2016-10-16;2016-10-19;2016-10-22;Total;1253;d
2016;42;2016-10-16;2016-10-19;2016-10-22;90+;272;d
2016;42;2016-10-16;2016-10-19;2016-10-22;80-89;382;d
2016;42;2016-10-16;2016-10-19;2016-10-22;70-79;272;d
2016;42;2016-10-16;2016-10-19;2016-10-22;60-69;186;d
2016;42;2016-10-16;2016-10-19;2016-10-22;50-59;94;d
2016;42;2016-10-16;2016-10-19;2016-10-22;0-49;47;d
2016;43;2016-10-23;2016-10-26;2016-10-29;Total;1229;d
2016;43;2016-10-23;2016-10-26;2016-10-29;90+;240;d
2016;43;2016-10-23;2016-10-26;2016-10-29;80-89;374;d
2016;43;2016-10-23;2016-10-26;2016-10-29;70-79;289;d
2016;43;2016-10-23;2016-10-26;2016-10-29;60-69;171;d
2016;43;2016-10-23;2016-10-26;2016-10-29;50-59;96;d
2016;43;2016-10-23;2016-10-26;2016-10-29;0-49;59;d
2016;44;2016-10-30;2016-11-02;2016-11-05;Total;1273;d
2016;44;2016-10-30;2016-11-02;2016-11-05;90+;254;d
2016;44;2016-10-30;2016-11-02;2016-11-05;80-89;397;d
2016;44;2016-10-30;2016-11-02;2016-11-05;70-79;285;d
2016;44;2016-10-30;2016-11-02;2016-11-05;60-69;192;d
2016;44;2016-10-30;2016-11-02;2016-11-05;50-59;91;d
2016;44;2016-10-30;2016-11-02;2016-11-05;0-49;54;d
2016;45;2016-11-06;2016-11-09;2016-11-12;Total;1193;d
2016;45;2016-11-06;2016-11-09;2016-11-12;90+;245;d
2016;45;2016-11-06;2016-11-09;2016-11-12;80-89;377;d
2016;45;2016-11-06;2016-11-09;2016-11-12;70-79;256;d
2016;45;2016-11-06;2016-11-09;2016-11-12;60-69;179;d
2016;45;2016-11-06;2016-11-09;2016-11-12;50-59;81;d
2016;45;2016-11-06;2016-11-09;2016-11-12;0-49;55;d
2016;46;2016-11-13;2016-11-16;2016-11-19;Total;1234;d
2016;46;2016-11-13;2016-11-16;2016-11-19;90+;259;d
2016;46;2016-11-13;2016-11-16;2016-11-19;80-89;413;d
2016;46;2016-11-13;2016-11-16;2016-11-19;70-79;260;d
2016;46;2016-11-13;2016-11-16;2016-11-19;60-69;168;d
2016;46;2016-11-13;2016-11-16;2016-11-19;50-59;83;d
2016;46;2016-11-13;2016-11-16;2016-11-19;0-49;51;d
2016;47;2016-11-20;2016-11-23;2016-11-26;Total;1199;d
2016;47;2016-11-20;2016-11-23;2016-11-26;90+;236;d
2016;47;2016-11-20;2016-11-23;2016-11-26;80-89;378;d
2016;47;2016-11-20;2016-11-23;2016-11-26;70-79;261;d
2016;47;2016-11-20;2016-11-23;2016-11-26;60-69;181;d
2016;47;2016-11-20;2016-11-23;2016-11-26;50-59;96;d
2016;47;2016-11-20;2016-11-23;2016-11-26;0-49;47;d
2016;48;2016-11-27;2016-11-30;2016-12-03;Total;1229;d
2016;48;2016-11-27;2016-11-30;2016-12-03;90+;257;d
2016;48;2016-11-27;2016-11-30;2016-12-03;80-89;370;d
2016;48;2016-11-27;2016-11-30;2016-12-03;70-79;289;d
2016;48;2016-11-27;2016-11-30;2016-12-03;60-69;180;d
2016;48;2016-11-27;2016-11-30;2016-12-03;50-59;82;d
2016;48;2016-11-27;2016-11-30;2016-12-03;0-49;51;d
2016;49;2016-12-04;2016-12-07;2016-12-10;Total;1153;d
2016;49;2016-12-04;2016-12-07;2016-12-10;90+;235;d
2016;49;2016-12-04;2016-12-07;2016-12-10;80-89;378;d
2016;49;2016-12-04;2016-12-07;2016-12-10;70-79;241;d
2016;49;2016-12-04;2016-12-07;2016-12-10;60-69;157;d
2016;49;2016-12-04;2016-12-07;2016-12-10;50-59;89;d
2016;49;2016-12-04;2016-12-07;2016-12-10;0-49;53;d
2016;50;2016-12-11;2016-12-14;2016-12-17;Total;1280;d
2016;50;2016-12-11;2016-12-14;2016-12-17;90+;263;d
2016;50;2016-12-11;2016-12-14;2016-12-17;80-89;439;d
2016;50;2016-12-11;2016-12-14;2016-12-17;70-79;287;d
2016;50;2016-12-11;2016-12-14;2016-12-17;60-69;172;d
2016;50;2016-12-11;2016-12-14;2016-12-17;50-59;70;d
2016;50;2016-12-11;2016-12-14;2016-12-17;0-49;49;d
2016;51;2016-12-18;2016-12-21;2016-12-24;Total;1300;d
2016;51;2016-12-18;2016-12-21;2016-12-24;90+;263;d
2016;51;2016-12-18;2016-12-21;2016-12-24;80-89;429;d
2016;51;2016-12-18;2016-12-21;2016-12-24;70-79;308;d
2016;51;2016-12-18;2016-12-21;2016-12-24;60-69;180;d
2016;51;2016-12-18;2016-12-21;2016-12-24;50-59;71;d
2016;51;2016-12-18;2016-12-21;2016-12-24;0-49;49;d
2016;52;2016-12-25;2016-12-28;2016-12-31;Total;1419;d
2016;52;2016-12-25;2016-12-28;2016-12-31;90+;293;d
2016;52;2016-12-25;2016-12-28;2016-12-31;80-89;465;d
2016;52;2016-12-25;2016-12-28;2016-12-31;70-79;317;d
2016;52;2016-12-25;2016-12-28;2016-12-31;60-69;192;d
2016;52;2016-12-25;2016-12-28;2016-12-31;50-59;92;d
2016;52;2016-12-25;2016-12-28;2016-12-31;0-49;60;d
2017;1;2017-01-01;2017-01-04;2017-01-07;Total;1511;d
2017;1;2017-01-01;2017-01-04;2017-01-07;90+;329;d
2017;1;2017-01-01;2017-01-04;2017-01-07;80-89;478;d
2017;1;2017-01-01;2017-01-04;2017-01-07;70-79;330;d
2017;1;2017-01-01;2017-01-04;2017-01-07;60-69;207;d
2017;1;2017-01-01;2017-01-04;2017-01-07;50-59;99;d
2017;1;2017-01-01;2017-01-04;2017-01-07;0-49;68;d
2017;2;2017-01-08;2017-01-11;2017-01-14;Total;1434;d
2017;2;2017-01-08;2017-01-11;2017-01-14;90+;307;d
2017;2;2017-01-08;2017-01-11;2017-01-14;80-89;449;d
2017;2;2017-01-08;2017-01-11;2017-01-14;70-79;316;d
2017;2;2017-01-08;2017-01-11;2017-01-14;60-69;218;d
2017;2;2017-01-08;2017-01-11;2017-01-14;50-59;88;d
2017;2;2017-01-08;2017-01-11;2017-01-14;0-49;56;d
2017;3;2017-01-15;2017-01-18;2017-01-21;Total;1493;d
2017;3;2017-01-15;2017-01-18;2017-01-21;90+;355;d
